Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2018/11/18 05:00:06	Plate Move - Storage to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/18 04:51:36	Plate Inspection (Scheduled)	9022	85116	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	8.8 minutes
2018/11/18 04:51:02	Plate Move - Imager to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/18 04:50:32	Plate Move - Storage to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/18 04:46:11	Plate Inspection (Scheduled)	9021	85115	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	4.7 minutes
2018/11/18 04:45:37	Plate Move - Imager to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/18 04:44:58	Plate Move - Storage to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/18 04:39:30	Plate Inspection (Scheduled)	9020	85114	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	5.9 minutes
2018/11/18 04:38:57	Plate Move - Imager to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/18 04:38:22	Plate Move - Storage to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/18 04:33:15	Plate Inspection (Scheduled)	9019	85113	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	5.5 minutes
2018/11/18 04:32:41	Plate Move - Storage to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/18 04:30:20	Plate Move - Imager to Stage	9015		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	0 minute
2018/11/18 04:08:51	Plate Inspection (Scheduled)	9015	85112	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	21.2 minutes
2018/11/18 04:08:17	Plate Move - Imager to Stage	9014		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	0 minute
2018/11/18 04:07:40	Plate Move - Storage to Stage	9015		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	0 minute
2018/11/18 03:47:07	Plate Inspection (Scheduled)	9014	85111	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	21 minutes
2018/11/18 03:46:34	Plate Move - Imager to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/18 03:45:57	Plate Move - Storage to Stage	9014		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	0 minute
2018/11/18 03:37:46	Plate Inspection (Scheduled)	9028	85110	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	8.6 minutes
2018/11/18 03:37:13	Plate Move - Imager to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/18 03:36:26	Plate Move - Storage to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/18 03:29:23	Plate Inspection (Scheduled)	9026	85109	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	7.7 minutes
2018/11/18 03:28:50	Plate Move - Imager to Stage	9013		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Kinase HTS	brukmensa	DeGrado	0 minute
2018/11/18 03:28:14	Plate Move - Storage to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/18 03:09:01	Plate Inspection (Scheduled)	9013	85108	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Kinase HTS	brukmensa	DeGrado	19.6 minutes
2018/11/18 03:08:27	Plate Move - Storage to Stage	9013		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Kinase HTS	brukmensa	DeGrado	0 minute
2018/11/17 15:44:05	Plate Move - Imager to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/17 15:34:08	Plate Inspection (Scheduled)	9028	85107	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	9.7 minutes
2018/11/17 15:33:34	Plate Move - Imager to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/17 15:32:47	Plate Move - Storage to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/17 15:24:16	Plate Inspection (Scheduled)	9026	85106	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	9.1 minutes
2018/11/17 15:23:42	Plate Move - Storage to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/17 15:22:56	Plate Move - Load Port to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/17 15:22:40	Plate Move - Load Port to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/17 07:01:31	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/17 06:48:18	Plate Inspection (Scheduled)	8880	85105	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	12.9 minutes
2018/11/17 06:47:45	Plate Move - Imager to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/11/17 06:47:09	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/17 06:40:53	Plate Inspection (Scheduled)	8879	85104	96 Well Greiner Hanging, 1 Drop	Visible		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	6.7 minutes
2018/11/17 06:40:19	Plate Move - Imager to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/17 06:39:28	Plate Move - Storage to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/11/17 06:26:45	Plate Inspection (Scheduled)	8881	85103	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	13.4 minutes
2018/11/17 06:26:11	Plate Move - Imager to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/11/17 06:25:23	Plate Move - Storage to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/17 06:11:06	Plate Inspection (Scheduled)	8885	85102	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	14.9 minutes
2018/11/17 06:10:32	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/17 06:10:00	Plate Move - Storage to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/11/17 06:05:01	Plate Inspection (Scheduled)	8926	85101	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.3 minutes
2018/11/17 06:04:27	Plate Move - Imager to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/11/17 06:03:49	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/17 05:51:25	Plate Inspection (Scheduled)	8884	85100	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	12.9 minutes
2018/11/17 05:50:51	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/11/17 05:50:14	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/11/17 05:38:02	Plate Inspection (Scheduled)	8883	85099	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	12.6 minutes
2018/11/17 05:37:28	Plate Move - Imager to Stage	9011		96 Well Greiner Hanging, 3 Drop	Plate Movement		LSL(Aib)	2c8e4-0.5og-MemGold 2	mravic	DeGrado	0 minute
2018/11/17 05:36:53	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/11/17 05:23:44	Plate Inspection (Scheduled)	9011	85098	96 Well Greiner Hanging, 3 Drop	Visible		LSL(Aib)	2c8e4-0.5og-MemGold 2	mravic	DeGrado	13.6 minutes
2018/11/17 05:23:11	Plate Move - Imager to Stage	9006		96 Well Greiner Hanging, 1 Drop	Plate Movement		eTgL	22c8e4-5-MemGold 2	mravic	DeGrado	0 minute
2018/11/17 05:22:55	Plate Move - Storage to Stage	9011		96 Well Greiner Hanging, 3 Drop	Plate Movement		LSL(Aib)	2c8e4-0.5og-MemGold 2	mravic	DeGrado	0 minute
2018/11/17 05:22:06	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/11/17 05:21:35	Plate Move - Storage to Stage	9006		96 Well Greiner Hanging, 1 Drop	Plate Movement		eTgL	22c8e4-5-MemGold 2	mravic	DeGrado	0 minute
2018/11/17 05:10:49	Plate Inspection (Scheduled)	8882	85096	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	11.1 minutes
2018/11/17 05:10:14	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/11/17 05:06:32	Plate Move - Imager to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/17 05:00:57	Plate Inspection (Scheduled)	9023	85095	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	5.2 minutes
2018/11/17 05:00:24	Plate Move - Imager to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/17 04:59:54	Plate Move - Storage to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/17 04:51:28	Plate Inspection (Scheduled)	9022	85094	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	8.7 minutes
2018/11/17 04:50:54	Plate Move - Imager to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/17 04:50:26	Plate Move - Storage to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/17 04:46:03	Plate Inspection (Scheduled)	9021	85093	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	4.7 minutes
2018/11/17 04:45:30	Plate Move - Imager to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/17 04:44:52	Plate Move - Storage to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/17 04:39:28	Plate Inspection (Scheduled)	9020	85092	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	5.9 minutes
2018/11/17 04:38:55	Plate Move - Imager to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/17 04:38:21	Plate Move - Storage to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/17 04:33:15	Plate Inspection (Scheduled)	9019	85091	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	5.5 minutes
2018/11/17 04:32:42	Plate Move - Storage to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/17 04:11:44	Plate Move - Imager to Stage	9015		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	0 minute
2018/11/17 03:50:33	Plate Inspection (Scheduled)	9015	85090	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	20.9 minutes
2018/11/17 03:49:59	Plate Move - Imager to Stage	9014		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	0 minute
2018/11/17 03:49:24	Plate Move - Storage to Stage	9015		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	0 minute
2018/11/17 03:29:03	Plate Inspection (Scheduled)	9014	85089	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	20.8 minutes
2018/11/17 03:28:29	Plate Move - Imager to Stage	9013		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Kinase HTS	brukmensa	DeGrado	0 minute
2018/11/17 03:27:53	Plate Move - Storage to Stage	9014		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	0 minute
2018/11/17 03:09:06	Plate Inspection (Scheduled)	9013	85088	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Kinase HTS	brukmensa	DeGrado	19.2 minutes
2018/11/17 03:08:32	Plate Move - Storage to Stage	9013		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Kinase HTS	brukmensa	DeGrado	0 minute
2018/11/16 17:19:15	Plate Move - Imager to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/16 17:11:45	Plate Inspection (Scheduled)	9023	85087	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	7.2 minutes
2018/11/16 17:11:12	Plate Move - Imager to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/16 17:10:40	Plate Move - Storage to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/16 17:01:44	Plate Inspection (Scheduled)	9022	85086	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	9.3 minutes
2018/11/16 17:01:11	Plate Move - Imager to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/16 17:00:40	Plate Move - Storage to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/16 16:53:59	Plate Inspection (Scheduled)	9021	85085	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	7 minutes
2018/11/16 16:53:25	Plate Move - Imager to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/16 16:52:44	Plate Move - Storage to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/16 16:45:15	Plate Inspection (Scheduled)	9020	85084	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	8 minutes
2018/11/16 16:44:41	Plate Move - Imager to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/16 16:44:05	Plate Move - Storage to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/16 16:36:50	Plate Inspection (Scheduled)	9019	85083	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	7.7 minutes
2018/11/16 16:36:15	Plate Move - Storage to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/16 16:34:50	Plate Move - Load Port to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/16 16:34:05	Plate Move - Load Port to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/16 16:33:49	Plate Move - Load Port to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/16 16:33:01	Plate Move - Load Port to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/16 16:32:45	Plate Move - Load Port to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/16 15:35:30	Plate Move - Imager to Stage	7138		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	TKRR-3	lolicato	Minor	0 minute
2018/11/16 15:26:38	Plate Inspection (Scheduled)	7138	85082	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	TKRR-3	lolicato	Minor	8.6 minutes
2018/11/16 15:26:06	Plate Move - Storage to Stage	7138		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	TKRR-3	lolicato	Minor	0 minute
2018/11/16 09:03:43	Plate Move - Imager to Stage	8980		96 Well Greiner Hanging, 1 Drop	Plate Movement		BM2Cyto	Silver Bullets	hkratochvil	DeGrado	0 minute
2018/11/16 08:58:01	Plate Inspection (Scheduled)	8980	85081	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default)	BM2Cyto	Silver Bullets	hkratochvil	DeGrado	5.4 minutes
2018/11/16 08:55:48	Plate Inspection (Scheduled)	8980	85081	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default), Cross Polarized	BM2Cyto	Silver Bullets	hkratochvil	DeGrado	2.2 minutes
2018/11/16 08:55:14	Plate Move - Storage to Stage	8980		96 Well Greiner Hanging, 1 Drop	Plate Movement		BM2Cyto	Silver Bullets	hkratochvil	DeGrado	0 minute
2018/11/16 07:54:05	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/11/16 07:47:51	Plate Inspection (Scheduled)	8846	85080	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6 minutes
2018/11/16 07:47:19	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/11/16 07:46:04	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/11/16 07:27:56	Plate Inspection (Scheduled)	8840	85079	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	19.2 minutes
2018/11/16 07:27:22	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/16 07:26:09	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/11/16 07:04:29	Plate Inspection (Scheduled)	8838	85078	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.7 minutes
2018/11/16 07:03:56	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/11/16 07:02:54	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/16 06:38:17	Plate Inspection (Scheduled)	8839	85077	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.5 minutes
2018/11/16 06:37:43	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/16 06:36:28	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/11/16 06:12:43	Plate Inspection (Scheduled)	8837	85076	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24.8 minutes
2018/11/16 06:12:11	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/16 05:32:17	Plate Move - Imager to Stage	9011		96 Well Greiner Hanging, 3 Drop	Plate Movement		LSL(Aib)	2c8e4-0.5og-MemGold 2	mravic	DeGrado	0 minute
2018/11/16 05:18:38	Plate Inspection (Scheduled)	9011	85075	96 Well Greiner Hanging, 3 Drop	Visible		LSL(Aib)	2c8e4-0.5og-MemGold 2	mravic	DeGrado	13.4 minutes
2018/11/16 05:18:05	Plate Move - Imager to Stage	9006		96 Well Greiner Hanging, 1 Drop	Plate Movement		eTgL	22c8e4-5-MemGold 2	mravic	DeGrado	0 minute
2018/11/16 05:17:49	Plate Move - Storage to Stage	9011		96 Well Greiner Hanging, 3 Drop	Plate Movement		LSL(Aib)	2c8e4-0.5og-MemGold 2	mravic	DeGrado	0 minute
2018/11/16 05:16:59	Plate Move - Storage to Stage	9006		96 Well Greiner Hanging, 1 Drop	Plate Movement		eTgL	22c8e4-5-MemGold 2	mravic	DeGrado	0 minute
2018/11/16 04:20:33	Plate Move - Imager to Stage	8980		96 Well Greiner Hanging, 1 Drop	Plate Movement		BM2Cyto	Silver Bullets	hkratochvil	DeGrado	0 minute
2018/11/16 04:13:08	Plate Inspection (Scheduled)	8980	85073	96 Well Greiner Hanging, 1 Drop	Visible		BM2Cyto	Silver Bullets	hkratochvil	DeGrado	7.1 minutes
2018/11/16 04:12:35	Plate Move - Imager to Stage	9015		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	0 minute
2018/11/16 04:12:00	Plate Move - Storage to Stage	8980		96 Well Greiner Hanging, 1 Drop	Plate Movement		BM2Cyto	Silver Bullets	hkratochvil	DeGrado	0 minute
2018/11/16 03:51:14	Plate Inspection (Scheduled)	9015	85072	96 Well NUNC Hanging 3 Drop	Visible		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	21.2 minutes
2018/11/16 03:50:40	Plate Move - Imager to Stage	9014		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS1	brukmensa	DeGrado	0 minute
2018/11/16 03:50:05	Plate Move - Storage to Stage	9015		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Classic HTS2	brukmensa	DeGrado	0 minute
